,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
45,2026-03-19,SZ300014,-0.005244163796305656,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
46,2026-03-19,SZ300015,-0.018987484276294708,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
47,2026-03-19,SZ300033,-0.02439560927450657,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
48,2026-03-19,SZ300059,0.013672128319740295,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
49,2026-03-19,SZ300122,-0.022143591195344925,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
50,2026-03-19,SZ300124,0.01229216530919075,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
51,2026-03-19,SZ300251,0.08703343570232391,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
52,2026-03-19,SZ300274,0.006569168996065855,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
53,2026-03-19,SZ300661,-0.047721341252326965,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
54,2026-03-19,SZ300628,-0.03949090465903282,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
55,2026-03-19,SZ300502,-0.10319340974092484,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
56,2026-03-19,SZ300498,0.056368522346019745,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
57,2026-03-19,SZ300476,0.010920202359557152,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
58,2026-03-19,SZ300442,,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
59,2026-03-19,SZ300759,-0.004118380602449179,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
60,2026-03-19,SZ300433,0.01879468932747841,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
61,2026-03-19,SZ300413,0.011619186028838158,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
62,2026-03-19,SZ300408,-0.008700894191861153,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
63,2026-03-19,SZ300394,-0.1385757178068161,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
64,2026-03-19,SZ300347,-0.002567483577877283,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
65,2026-03-19,SZ300316,-0.05586068332195282,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
